hour_sin,hour_cos,sunset_proximity,sunrise_hour_norm,sunset_hour_norm,weather,presence,color_temp,brightness,color_temp_norm,brightness_norm
-0.32529044,-0.94561416,0.0,0.27058476,0.78127086,0.0,1.0,4221.573,60.0635,0.40041402,0.600635
-0.3025302,0.9531398,0.0,0.28054902,0.73166615,0.75,0.0,2700.0,0.0,0.0,0.0
0.8267098,-0.56262857,0.0,0.28195527,0.79700357,0.0,1.0,4840.6084,63.866287,0.563318,0.6386629
0.72601175,-0.68768233,0.0,0.24197684,0.8114589,1.0,1.0,4829.9214,89.153046,0.5605057,0.8915304
-0.33163846,0.9434066,0.0,0.2576601,0.7538883,0.0,0.0,2700.0,0.0,0.0,0.0
-0.7447978,0.6672902,0.62026787,0.22979535,0.75129527,0.5,1.0,3460.316,76.9496,0.20008315,0.76949596
0.9924148,-0.1229344,0.0,0.28289932,0.7529385,0.0,1.0,4742.0493,63.300694,0.53738135,0.63300693
0.64227545,-0.7664739,0.0,0.25391722,0.7354182,0.25,1.0,4756.0254,72.16666,0.5410593,0.7216666
-0.062201884,-0.99806356,0.0,0.26585886,0.75930446,0.5,1.0,4166.9307,72.324684,0.38603443,0.7232468
-0.8025241,-0.5966197,0.0,0.2784065,0.73212934,0.25,1.0,4146.5977,65.49856,0.38068354,0.6549856
0.12163136,-0.99257535,0.0,0.276537,0.76355606,0.5,1.0,4757.32,75.560814,0.54139996,0.7556081
-0.048909616,-0.9988032,0.0,0.23712914,0.7832236,0.0,1.0,4219.419,59.695034,0.39984703,0.59695035
-0.50298136,-0.8642973,0.0,0.25363782,0.7737414,0.0,0.0,2700.0,0.0,0.0,0.0
-0.94265056,-0.33378118,0.3752447,0.2779921,0.7479006,0.75,1.0,4239.097,84.281204,0.40502554,0.842812
-0.9065386,0.42212296,1.0,0.2631622,0.7773434,0.0,1.0,3477.6638,71.41487,0.20464835,0.7141487
0.57546866,-0.8178238,0.0,0.25013116,0.7535797,0.25,0.0,2700.0,0.0,0.0,0.0
-0.9619195,-0.273333,0.0,0.28214043,0.8021726,1.0,1.0,4160.592,84.74954,0.3843663,0.8474954
-0.9167191,0.39953238,1.0,0.2530288,0.7362383,0.25,1.0,3513.1902,75.08394,0.21399745,0.7508394
0.99239075,-0.123128235,0.0,0.24246445,0.7405332,0.0,1.0,4798.8066,64.24852,0.55231756,0.6424852
0.84116876,-0.54077274,0.0,0.27438438,0.7495943,0.75,1.0,4836.7993,81.67764,0.5623156,0.8167764
-0.49412927,0.86938846,0.73179644,0.23435366,0.8120598,0.0,0.0,2700.0,0.0,0.0,0.0
0.98363745,-0.18015932,0.0,0.28424484,0.76256126,0.0,0.0,2700.0,0.0,0.0,0.0
-0.48626435,0.8738118,0.6909251,0.239721,0.81009,1.0,1.0,3453.6858,48.0814,0.19833837,0.48081404
-0.95314205,-0.30252305,0.24941732,0.28984913,0.7636341,0.5,1.0,4212.0693,76.6222,0.39791304,0.76622206
0.86308175,-0.5050642,0.0,0.25155815,0.7733112,0.5,0.0,2700.0,0.0,0.0,0.0
-0.99999225,-0.003936606,0.9300601,0.26169452,0.7552018,1.0,1.0,3542.0444,95.04889,0.22159061,0.9504889
-0.45662704,-0.8896582,0.0,0.23176992,0.78617096,1.0,1.0,4142.297,84.41663,0.37955177,0.84416634
-0.9638225,0.26654506,1.0,0.28023905,0.7542126,0.0,1.0,3459.8293,72.12654,0.1999551,0.7212654
-0.95872945,-0.28431997,0.15361732,0.24223073,0.774648,1.0,1.0,4193.3223,86.25741,0.3929796,0.86257404
-0.06744375,-0.9977231,0.0,0.26924488,0.7612996,0.25,1.0,4148.518,66.902306,0.38118896,0.66902304
-0.9976917,0.06790682,1.0,0.23642054,0.7500384,0.25,0.0,2700.0,0.0,0.0,0.0
-0.4293695,0.9031289,0.24558294,0.25858527,0.78316647,0.25,1.0,3452.7632,49.65868,0.19809559,0.4965868
-0.8731548,0.48744303,1.0,0.26315767,0.7741989,0.25,1.0,3445.246,76.20098,0.19611742,0.7620098
-0.9388162,-0.34441853,0.022601057,0.2512237,0.77548796,0.5,1.0,4185.3843,72.98018,0.39089066,0.7298018
0.5115375,-0.8592609,0.0,0.24006657,0.79592186,0.0,1.0,4795.215,65.26383,0.5513723,0.6526384
-0.8821036,0.4710554,0.90705544,0.28052682,0.73698467,0.0,0.0,2700.0,0.0,0.0,0.0
-0.29292104,-0.95613664,0.0,0.23136546,0.7362241,0.25,0.0,2700.0,0.0,0.0,0.0
-0.32583338,-0.9454272,0.0,0.27384117,0.784976,1.0,1.0,4184.613,84.62888,0.3906876,0.84628886
-0.32013834,0.9473708,0.12702788,0.23048982,0.7920543,0.5,1.0,3506.7507,48.478992,0.2123028,0.4847899
-0.8079493,0.589252,0.67448074,0.28572568,0.7398288,0.0,1.0,3517.3442,67.49341,0.21509059,0.6749341
-0.6412659,-0.7673187,0.0,0.25627238,0.7872574,1.0,1.0,4205.636,88.31603,0.39622012,0.8831603
-0.92551064,-0.3787216,0.36485702,0.2616301,0.7411105,0.75,1.0,4203.9375,85.62349,0.39577308,0.8562349
-0.41273075,0.9108531,0.035104394,0.22997454,0.7685462,0.25,1.0,3526.5159,47.402065,0.21750417,0.47402066
0.6338977,-0.7734169,0.0,0.23310846,0.75544894,0.0,0.0,2700.0,0.0,0.0,0.0
-0.27720135,0.96081185,0.0,0.28110582,0.76249295,1.0,1.0,3460.439,50.370537,0.2001155,0.5037054
-0.22168908,-0.9751174,0.0,0.25030282,0.74966574,0.0,1.0,4159.2236,61.752674,0.38400623,0.6175267
-0.6230358,-0.78219336,0.0,0.27308437,0.77021444,0.5,1.0,4269.718,72.046814,0.41308364,0.7204681
-0.40684363,-0.9134978,0.0,0.27121583,0.80728287,0.25,1.0,4202.477,64.33385,0.39538866,0.64333844
-0.93483454,-0.35508358,0.37910643,0.28543746,0.74396735,0.5,0.0,2700.0,0.0,0.0,0.0
0.538368,-0.84270984,0.0,0.23751365,0.8082786,0.5,0.0,2700.0,0.0,0.0,0.0
-0.9611763,-0.27593505,0.43668866,0.23138236,0.75244886,1.0,0.0,2700.0,0.0,0.0,0.0
0.98542273,-0.17012364,0.0,0.25147188,0.7901871,0.25,1.0,4805.5186,71.666084,0.5540839,0.71666086
0.5123835,-0.8587567,0.0,0.25775114,0.7856329,0.5,0.0,2700.0,0.0,0.0,0.0
0.05840431,-0.998293,0.0,0.25534427,0.7734983,0.25,1.0,4789.0996,72.878006,0.549763,0.72878003
-0.8904752,-0.4550317,0.0,0.2666277,0.7803684,1.0,1.0,4188.598,82.64363,0.39173633,0.8264363
-0.9894923,-0.14458542,0.9601794,0.26375416,0.730226,0.5,1.0,3480.4917,81.87617,0.20539252,0.8187617
-0.63880074,0.7693722,0.9938982,0.25701523,0.8058736,0.25,1.0,3520.395,73.29786,0.21589343,0.7329786
-0.9884517,-0.15153594,0.75957316,0.24591812,0.7458246,0.0,1.0,3521.3208,68.370766,0.21613704,0.68370765
-0.5965495,-0.8025763,0.0,0.25848982,0.7925808,0.5,1.0,4172.053,74.791534,0.38738245,0.7479154
-0.26123807,-0.9652744,0.0,0.2473035,0.7892408,0.75,0.0,2700.0,0.0,0.0,0.0
0.25164846,-0.9678187,0.0,0.23100334,0.75353116,0.0,0.0,2700.0,0.0,0.0,0.0
0.11644074,-0.9931976,0.0,0.23681103,0.73940367,1.0,1.0,4821.4375,88.30978,0.558273,0.88309777
-0.93668604,-0.35017037,0.1343667,0.24569014,0.76519793,0.5,0.0,2700.0,0.0,0.0,0.0
-0.40387383,-0.9148147,0.0,0.23008554,0.8054074,1.0,0.0,2700.0,0.0,0.0,0.0
-0.722037,0.6918545,0.49280828,0.2661688,0.7460037,0.0,1.0,3517.1519,62.37,0.21503997,0.62369996
0.9646506,-0.26353234,0.0,0.28893167,0.7812398,0.5,1.0,4810.916,79.72756,0.5555042,0.7972756
0.91640955,-0.4002418,0.0,0.2326337,0.75965667,0.0,1.0,4819.3623,65.33041,0.557727,0.6533041
-0.59400934,-0.80445814,0.0,0.25993904,0.743003,0.0,1.0,4199.844,61.567936,0.39469582,0.6156794
-0.31984663,0.94746935,0.09133878,0.2843573,0.7891292,1.0,1.0,3523.1543,48.576218,0.21661952,0.48576218
-0.29575524,-0.95526373,0.0,0.28189042,0.80472547,0.25,1.0,4178.374,65.61443,0.38904577,0.6561443
0.867649,-0.49717727,0.0,0.2314214,0.7913025,0.75,0.0,2700.0,0.0,0.0,0.0
-0.984468,-0.17556408,0.74283636,0.27736747,0.7433428,0.25,1.0,3463.8872,71.06669,0.20102295,0.7106669
-0.94806796,-0.31806785,0.6107889,0.27050748,0.7309173,0.5,1.0,3462.1367,77.34282,0.20056231,0.77342814
0.20644583,-0.97845805,0.0,0.2523772,0.74846077,1.0,1.0,4762.8,91.90996,0.5428421,0.9190996
-0.43567866,0.90010226,0.18083905,0.2641146,0.77665746,0.0,1.0,3551.4841,49.356407,0.22407477,0.49356407
-0.9285797,0.37113312,1.0,0.2714329,0.7785454,0.25,0.0,2700.0,0.0,0.0,0.0
0.5794037,-0.8150407,0.0,0.25553596,0.80989826,0.75,1.0,4832.2153,84.43594,0.56110924,0.8443594
-0.9948487,0.10137043,0.8079943,0.2553638,0.78216183,0.5,0.0,2700.0,0.0,0.0,0.0
-0.85531706,0.5181049,0.9758555,0.27384236,0.7513358,1.0,0.0,2700.0,0.0,0.0,0.0
-0.99983656,0.018079398,0.4124752,0.26208916,0.801838,0.25,1.0,4217.896,72.138115,0.3994463,0.7213812
-0.94193417,-0.33579764,0.0,0.24559115,0.8049702,0.5,1.0,4190.7876,71.74747,0.39231247,0.7174747
-0.8680307,-0.49651048,0.0,0.24590264,0.75984097,0.25,1.0,4188.8506,65.61915,0.39180273,0.6561915
0.93915695,-0.3434883,0.0,0.2734896,0.75174356,0.25,1.0,4797.562,70.183495,0.55199,0.7018349
0.9866035,-0.16313644,0.0,0.28825575,0.73851186,0.25,1.0,4827.0337,69.30963,0.5597457,0.69309634
-0.49565756,-0.86851805,0.0,0.28329146,0.79235744,0.75,1.0,4203.6147,80.48926,0.3956881,0.80489254
0.84242594,-0.53881216,0.0,0.27196428,0.7342107,0.5,1.0,4811.1914,73.83269,0.55557674,0.73832685
-0.10030343,-0.9949569,0.0,0.28411275,0.79180413,0.0,0.0,2700.0,0.0,0.0,0.0
-0.8187653,-0.5741284,0.0,0.2732671,0.7725004,0.5,1.0,4185.723,70.05046,0.39097977,0.70050466
-0.28659847,0.9580508,0.0,0.27608684,0.7524026,0.0,0.0,2700.0,0.0,0.0,0.0
-0.2305675,-0.9730563,0.0,0.27347487,0.8095082,0.0,0.0,2700.0,0.0,0.0,0.0
-0.87107605,-0.4911481,0.0,0.23339267,0.758087,0.75,0.0,2700.0,0.0,0.0,0.0
0.6006012,-0.79954875,0.0,0.24361789,0.8043161,0.5,1.0,4759.8667,77.29319,0.5420702,0.77293193
-0.7275181,-0.6860885,0.0,0.2759595,0.78258514,0.25,1.0,4162.0244,66.87981,0.38474324,0.6687981
0.4942958,-0.86929375,0.0,0.2663637,0.7936476,1.0,0.0,2700.0,0.0,0.0,0.0
0.9314476,-0.36387536,0.0,0.24330534,0.7821797,0.25,0.0,2700.0,0.0,0.0,0.0
-0.603093,0.79767084,0.7472371,0.26197037,0.7925705,0.25,1.0,3502.4092,71.33139,0.21116029,0.7133139
-0.30561855,-0.95215404,0.0,0.28298748,0.77486223,0.5,1.0,4207.337,75.605545,0.3966676,0.7560555
-0.9717947,0.23582834,0.94099087,0.26054823,0.7928076,0.5,0.0,2700.0,0.0,0.0,0.0
-0.98884994,-0.14891532,0.8211113,0.28561598,0.7411183,0.5,1.0,3538.6401,79.934654,0.22069477,0.79934657
0.47531155,-0.87981755,0.0,0.2532227,0.7897781,0.75,1.0,4788.259,83.81923,0.5495418,0.83819234
0.99879533,-0.04907056,0.0,0.23668934,0.7322403,0.75,1.0,4819.005,84.77353,0.5576329,0.8477353
-0.9676994,0.2521068,1.0,0.26889294,0.77255404,0.75,1.0,3537.9482,86.95319,0.22051272,0.8695319
0.9786045,-0.20575044,0.0,0.27450317,0.79155487,0.5,0.0,2700.0,0.0,0.0,0.0
0.38014367,-0.9249275,0.0,0.2883303,0.79713136,0.75,1.0,4802.946,83.52285,0.55340683,0.83522844
-0.31530458,0.9489905,0.21724154,0.2761458,0.80038345,0.75,1.0,3493.1755,47.41403,0.20873037,0.4741403
-0.47220844,-0.88148695,0.0,0.2463893,0.78177255,0.0,1.0,4259.7407,58.767353,0.41045812,0.58767354
-0.7327641,0.68048275,1.0,0.2872918,0.79363865,0.0,1.0,3547.0947,67.56891,0.22291964,0.6756891
-0.6162311,-0.7875654,0.0,0.28208172,0.8022547,0.5,1.0,4217.023,74.10939,0.39921656,0.7410939
0.844015,-0.5363196,0.0,0.28269622,0.79415774,1.0,1.0,4796.3735,88.30324,0.5516773,0.8830324
0.87094706,-0.49137685,0.0,0.25913385,0.7851367,0.25,0.0,2700.0,0.0,0.0,0.0
-0.82450736,0.5658513,1.0,0.24102144,0.80779,0.0,1.0,3482.0017,71.72698,0.20578992,0.71726984
-0.9292875,0.3693572,1.0,0.27897343,0.7677412,0.0,1.0,3526.0178,68.50138,0.21737312,0.68501383
0.9514318,-0.30785963,0.0,0.2505934,0.73967963,0.5,1.0,4804.421,77.35964,0.55379504,0.77359647
-0.3292796,0.94423246,0.00085776416,0.25168824,0.7800019,0.75,1.0,3474.0908,49.47668,0.20370811,0.49476683
-0.5778137,-0.81616867,0.0,0.27686307,0.767013,0.5,1.0,4177.264,75.57869,0.38875377,0.7557869
0.2804346,-0.95987314,0.0,0.27668118,0.8077754,0.25,1.0,4797.4736,71.207085,0.5519667,0.7120708
0.39621037,-0.9181598,0.0,0.2535584,0.79409605,0.5,1.0,4816.5024,77.158195,0.5569743,0.77158195
0.019472389,-0.9998104,0.0,0.2299569,0.78109306,0.75,1.0,4822.819,83.0213,0.55863655,0.83021295
0.21445662,-0.9767335,0.0,0.24211754,0.7460601,0.75,0.0,2700.0,0.0,0.0,0.0
-0.86770874,0.49707302,1.0,0.23705809,0.79508424,0.0,1.0,3538.676,69.70137,0.2207042,0.69701374
0.09341572,-0.99562716,0.0,0.22919284,0.77295846,0.5,1.0,4824.841,75.484764,0.55916864,0.75484765
-0.2890395,0.9573172,0.0,0.2790205,0.7572744,0.25,1.0,3486.6792,47.919987,0.20702088,0.4791999
-0.41557395,0.90955937,0.2734654,0.27796695,0.7879125,0.75,1.0,3492.13,48.02367,0.20845522,0.4802367
-0.995166,0.09820732,1.0,0.26204574,0.75132775,0.0,1.0,3487.66,68.202515,0.20727895,0.68202513
-0.9009193,0.4339866,0.91302747,0.23135623,0.7308657,0.25,1.0,3469.447,74.41482,0.20248604,0.7441482
0.7078757,-0.706337,0.0,0.27937067,0.7719889,0.5,1.0,4778.1924,75.21397,0.5468927,0.7521396
-0.36019146,-0.9328784,0.0,0.240702,0.78675956,0.0,0.0,2700.0,0.0,0.0,0.0
0.6345923,-0.7728471,0.0,0.25279695,0.7831677,0.25,0.0,2700.0,0.0,0.0,0.0
0.5600894,-0.82843214,0.0,0.2742311,0.8118921,0.0,1.0,4834.428,65.23611,0.5616917,0.6523611
0.4126844,-0.91087407,0.0,0.23968711,0.767956,0.5,1.0,4785.512,77.2487,0.548819,0.77248704
-0.9971605,0.075305656,0.9509137,0.2724547,0.7660872,0.0,1.0,3493.925,69.4199,0.20892765,0.694199
-0.12944412,-0.99158674,0.0,0.257186,0.76382935,1.0,1.0,4236.12,84.71589,0.4042421,0.8471589
-0.84291166,-0.53805196,0.0,0.28407383,0.77407384,0.5,0.0,2700.0,0.0,0.0,0.0
-0.5816485,-0.8134402,0.0,0.2521749,0.80583787,0.0,0.0,2700.0,0.0,0.0,0.0
-0.7943314,-0.6074847,0.0,0.2330347,0.7796924,0.25,0.0,2700.0,0.0,0.0,0.0
-0.4330455,0.9013721,0.11558239,0.2527143,0.77168465,0.25,0.0,2700.0,0.0,0.0,0.0
-0.97748566,0.21100177,1.0,0.26921493,0.7392157,0.25,1.0,3482.7654,77.91097,0.2059909,0.7791098
-0.908401,0.41809994,1.0,0.23418815,0.7565756,0.5,1.0,3426.3145,81.407,0.19113538,0.8140699
-0.81954,-0.57302195,0.0,0.25263315,0.7857935,1.0,1.0,4218.3745,87.117905,0.39957222,0.87117904
-0.99972117,-0.023612728,0.43372667,0.29050076,0.793431,0.5,1.0,4233.4443,80.69227,0.40353793,0.8069227
-0.96653616,-0.2565305,0.57475036,0.277096,0.7441478,0.0,1.0,3498.3188,61.81145,0.21008389,0.61811453
-0.7922467,-0.6102009,0.0,0.26771867,0.7629074,0.0,1.0,4229.2803,62.142746,0.4024422,0.6214275
0.014678442,-0.9998923,0.0,0.28213403,0.7565606,0.0,0.0,2700.0,0.0,0.0,0.0
0.90375334,-0.42805365,0.0,0.252269,0.73386234,0.0,1.0,4775.391,63.321465,0.5461556,0.63321465
-0.99024296,0.13935183,1.0,0.26326796,0.76185226,0.75,1.0,3460.1023,87.58623,0.20002693,0.8758623
-0.89870155,0.43856075,1.0,0.27322736,0.7451963,1.0,1.0,3438.0667,92.169426,0.1942281,0.9216943
0.3221387,-0.94669247,0.0,0.24443506,0.7728205,0.75,1.0,4784.1104,84.23613,0.54845005,0.84236133
-0.61222553,-0.7906832,0.0,0.24241696,0.78812855,0.0,1.0,4197.734,58.818142,0.39414054,0.58818144
-0.9051268,0.42514175,1.0,0.24982712,0.7698348,0.0,1.0,3473.8184,71.38378,0.20363641,0.7138378
-0.77210116,0.63549966,1.0,0.25547794,0.79594207,1.0,0.0,2700.0,0.0,0.0,0.0
-0.89156777,0.45288727,1.0,0.26346454,0.79138035,0.25,1.0,3499.9236,77.04503,0.21050617,0.7704503
0.9999992,-0.0012393931,0.0,0.28119615,0.80177945,0.75,1.0,4747.073,85.60776,0.53870356,0.8560776
-0.9789852,-0.20393148,0.4271772,0.25647634,0.7650492,0.5,0.0,2700.0,0.0,0.0,0.0
0.66043955,-0.7508792,0.0,0.2791517,0.80068755,0.25,1.0,4812.501,72.977165,0.55592126,0.7297717
0.9054915,-0.42436442,0.0,0.25533187,0.787754,0.5,1.0,4820.067,76.33701,0.55791235,0.76337016
-0.8411152,-0.54085606,0.0,0.24404559,0.76825243,0.0,1.0,4205.319,58.82322,0.39613658,0.5882322
-0.987985,0.15454973,1.0,0.28831133,0.76340514,0.5,1.0,3486.0593,82.434105,0.20685774,0.82434106
-0.34821537,-0.9374145,0.0,0.2526635,0.79606473,0.75,1.0,4183.715,79.20973,0.39045128,0.79209733
-0.93685377,-0.34972128,0.0,0.2633649,0.8107938,0.25,0.0,2700.0,0.0,0.0,0.0
-0.94622904,0.32349753,1.0,0.24910541,0.730666,0.0,0.0,2700.0,0.0,0.0,0.0
0.9467963,-0.3218334,0.0,0.27267018,0.78878456,0.5,1.0,4830.7363,75.98845,0.56072,0.7598845
-0.38774472,0.9217668,0.11847961,0.28039715,0.77983373,0.0,0.0,2700.0,0.0,0.0,0.0
-0.29424894,0.9557288,0.0,0.2619588,0.77543193,0.0,1.0,3533.8318,48.596306,0.21942945,0.48596305
-0.25413406,-0.967169,0.0,0.24255437,0.7541927,0.0,1.0,4215.8203,61.383476,0.39890006,0.61383474
0.30257905,-0.9531243,0.0,0.2854902,0.7455348,1.0,1.0,4801.589,90.34649,0.55304974,0.9034649
-0.41966462,0.90767926,0.0,0.23839338,0.732547,0.5,1.0,3523.9324,47.2649,0.2168243,0.472649
-0.5573191,0.8302984,0.5919976,0.25102586,0.7885815,0.0,1.0,3479.0618,63.919617,0.20501626,0.63919616
-0.5257024,0.85066855,0.06562136,0.23233588,0.75070304,0.25,0.0,2700.0,0.0,0.0,0.0
0.8259287,-0.56377465,0.0,0.24115181,0.79859775,0.5,1.0,4799.3574,75.45073,0.5524625,0.7545073
-0.99497217,-0.10015154,0.67530376,0.23747805,0.76109165,0.75,1.0,3478.1033,84.17329,0.20476401,0.84173286
-0.5036097,0.8639313,0.032780614,0.288642,0.7520675,0.0,1.0,3558.8308,53.999092,0.2260081,0.5399909
-0.86832,0.49600446,1.0,0.2330854,0.7908375,0.75,1.0,3526.89,91.06937,0.2176026,0.9106937
-0.6843268,0.72917545,0.44904527,0.23992103,0.75080186,0.75,1.0,3495.9846,81.04822,0.20946962,0.81048214
-0.95550066,0.29498887,1.0,0.24472266,0.73337287,0.25,1.0,3472.3862,76.86418,0.20325951,0.7686418
-0.8016694,-0.5977676,0.0,0.25906408,0.7609246,0.0,1.0,4228.3525,58.514004,0.402198,0.58514005
0.9664708,-0.25677666,0.0,0.2896607,0.8010052,0.75,1.0,4770.212,82.89022,0.54479253,0.8289022
0.6954374,-0.7185867,0.0,0.27422154,0.7389564,0.5,1.0,4812.9253,77.05188,0.55603296,0.7705188
-0.913758,-0.406259,0.0,0.28278357,0.79842776,0.25,0.0,2700.0,0.0,0.0,0.0
0.79565334,-0.6057522,0.0,0.25738138,0.7680097,0.5,0.0,2700.0,0.0,0.0,0.0
-0.215808,-0.97643584,0.0,0.2736504,0.75675404,0.25,1.0,4161.029,67.325386,0.3844813,0.67325383
-0.3806409,0.92472297,0.0,0.25617278,0.750529,0.5,1.0,3516.145,52.315308,0.21477504,0.52315307
-0.9994062,-0.034455232,0.7593284,0.23152824,0.76457113,0.75,1.0,3487.733,85.84964,0.20729816,0.8584964
-0.98583144,-0.16773902,0.43191522,0.2423217,0.7705171,0.5,1.0,4194.942,76.88587,0.3934057,0.7688587
0.25492007,-0.9669621,0.0,0.24591719,0.7813279,0.0,1.0,4754.106,64.9871,0.5405542,0.649871
-0.998356,0.05731754,1.0,0.23075908,0.7353141,0.5,1.0,3486.553,83.61516,0.20698762,0.8361516
0.58677304,-0.80975145,0.0,0.2824882,0.74429506,0.25,1.0,4789.412,72.00909,0.5498453,0.72009087
-0.27333593,0.96191865,0.0,0.25321597,0.74574393,0.0,0.0,2700.0,0.0,0.0,0.0
-0.9934703,-0.114090845,0.3996677,0.24145763,0.78182995,0.0,1.0,4252.6655,63.13142,0.40859625,0.6313142
-0.8512581,0.52474725,1.0,0.26589066,0.78544885,1.0,1.0,3494.5803,94.67491,0.2091001,0.94674915
-0.84385854,-0.5365657,0.0,0.2627827,0.7527507,0.75,1.0,4241.533,77.38075,0.40566668,0.7738075
-0.7765066,-0.63010913,0.0,0.25681606,0.76962805,0.5,1.0,4211.2183,70.916145,0.397689,0.70916146
0.93591744,-0.35221946,0.0,0.28431255,0.7355526,1.0,1.0,4697.0903,89.394936,0.5255501,0.89394933
0.7410263,-0.67147607,0.0,0.28285843,0.8120125,1.0,1.0,4773.677,88.81291,0.5457044,0.8881292
-0.33305725,0.9429066,0.0,0.27600014,0.7469131,0.0,1.0,3498.2615,50.10013,0.21006884,0.5010013
-0.6003463,-0.79974014,0.0,0.25461036,0.78894156,0.5,0.0,2700.0,0.0,0.0,0.0
0.9993607,-0.03575271,0.0,0.28697288,0.80934614,0.5,1.0,4820.5884,76.52149,0.55804956,0.7652149
-0.71080977,-0.7033843,0.0,0.25006086,0.7493471,0.25,1.0,4181.7856,67.4266,0.38994354,0.674266
-0.88596386,0.46375433,1.0,0.24604948,0.7740221,0.0,1.0,3500.574,71.094025,0.21067736,0.71094024
-0.9018121,0.4321284,1.0,0.26450938,0.7610557,0.5,1.0,3428.267,82.10683,0.19164921,0.8210683
-0.8264324,0.56303596,0.98444545,0.27987373,0.76055384,0.75,1.0,3469.1587,86.71883,0.20241019,0.8671883
-0.8837799,-0.46790287,0.0,0.28511962,0.7876779,0.75,1.0,4195.9297,78.78843,0.39366573,0.78788424
0.87497026,-0.48417667,0.0,0.28499424,0.78967196,0.0,1.0,4854.6777,64.84809,0.5670205,0.6484809
0.19888538,-0.9800227,0.0,0.23669158,0.777635,0.0,1.0,4810.2085,62.860874,0.55531794,0.62860876
0.6880781,-0.72563666,0.0,0.27340224,0.735895,0.5,0.0,2700.0,0.0,0.0,0.0
0.65789354,-0.75311095,0.0,0.2521006,0.73386514,0.5,1.0,4825.9575,80.18271,0.5594625,0.8018271
0.66873723,-0.7434988,0.0,0.2850142,0.787845,0.25,1.0,4793.543,73.60335,0.5509323,0.7360335
-0.4436265,0.89621174,0.38890985,0.24378905,0.79258835,0.75,1.0,3563.3918,49.998173,0.2272084,0.49998173
-0.046863593,-0.9989013,0.0,0.28854227,0.7625419,0.25,1.0,4190.1064,68.14263,0.39213333,0.68142635
-0.8475011,0.5307936,0.72079927,0.2364104,0.732453,0.25,1.0,3459.1895,73.33278,0.1997867,0.7333278
-0.26947924,0.9630062,0.053700678,0.28672627,0.79438263,0.0,1.0,3488.534,48.62491,0.2075089,0.48624906
-0.99504185,-0.09945725,0.28074133,0.2756013,0.7940829,0.5,1.0,4184.566,76.94238,0.39067522,0.7694238
-0.7105004,0.7036968,1.0,0.24863534,0.8010939,0.0,0.0,2700.0,0.0,0.0,0.0
-0.4775712,-0.878593,0.0,0.23180474,0.7963798,0.0,1.0,4207.448,58.561268,0.39669695,0.58561265
0.38627377,-0.9223842,0.0,0.23802175,0.7787555,0.25,1.0,4770.51,72.11459,0.5448709,0.7211459
-0.9186056,-0.39517552,0.21819404,0.24774091,0.7504924,0.25,0.0,2700.0,0.0,0.0,0.0
-0.8534473,-0.52117914,0.0,0.28028852,0.7529528,0.0,0.0,2700.0,0.0,0.0,0.0
0.21322721,-0.9770026,0.0,0.26761097,0.73647285,0.25,1.0,4806.2827,71.63107,0.55428493,0.71631074
0.9836085,-0.18031739,0.0,0.26051354,0.7428146,0.0,1.0,4748.7446,65.82651,0.5391434,0.65826505
-0.39687312,-0.9178735,0.0,0.26601863,0.7600637,0.75,0.0,2700.0,0.0,0.0,0.0
-0.6716877,0.74083436,0.68262005,0.259742,0.77300316,0.5,1.0,3539.1074,75.71434,0.22081776,0.7571434
-0.9993544,0.03592649,0.35687894,0.25836435,0.8093125,1.0,0.0,2700.0,0.0,0.0,0.0
-0.79492664,0.60670555,1.0,0.24091135,0.7875584,0.0,1.0,3539.8594,68.30472,0.2210156,0.6830471
-0.6390258,0.7691853,0.10099885,0.2594502,0.7314187,0.0,1.0,3517.4482,55.515472,0.21511798,0.55515474
-0.49010953,0.8716608,0.056325085,0.24707122,0.7565055,0.75,1.0,3510.8213,48.155346,0.21337402,0.48155344
-0.7238899,-0.68991554,0.0,0.26839808,0.7607727,0.0,1.0,4225.461,61.11917,0.40143707,0.6111917
-0.94079953,-0.3389635,0.0,0.25496948,0.79150355,0.0,1.0,4195.204,59.156895,0.39347482,0.59156895
0.95767343,-0.287857,0.0,0.23786582,0.79110163,1.0,1.0,4792.462,90.112915,0.5506478,0.9011292
-0.7998662,0.60017836,0.86914915,0.2518768,0.7582143,0.75,1.0,3459.1362,84.28266,0.1997727,0.8428266
-0.54043376,0.84138656,0.70240986,0.24447532,0.80099756,0.0,1.0,3445.7424,65.45877,0.19624801,0.65458775
-0.7483901,-0.66325885,0.0,0.25913945,0.77287763,0.0,1.0,4188.6147,61.918167,0.39174074,0.6191817
0.75985825,-0.6500888,0.0,0.24442424,0.807787,0.5,1.0,4790.358,75.80075,0.55009425,0.7580075
-0.34735397,0.93773407,0.0,0.23286845,0.77284634,0.75,1.0,3508.19,49.97732,0.21268155,0.49977323
-0.81689197,-0.5767907,0.0,0.28151825,0.80298537,1.0,1.0,4189.072,84.67942,0.39186105,0.84679425
-0.95298177,0.30302754,1.0,0.25238302,0.7532504,0.75,1.0,3474.78,89.287926,0.2038895,0.8928793
-0.5794225,0.81502736,0.9087819,0.27550572,0.81070423,0.25,1.0,3489.7212,74.1913,0.2078214,0.74191296
-0.67051333,0.74189746,0.9543573,0.29116967,0.79590005,0.0,1.0,3457.7717,72.15707,0.1994136,0.7215707
